id_right,id_mapped
34011,10230
1193357,10231
723460,10232
1712604,10233
1411523,10234
1261524,10235
770129,10236
11692,10237
1466458,10238
1465684,10239
616333,10240
197687,10241
653744,10242
1480429,10243
1804465,10244
907638,10245
1288264,10246
1085631,10247
1166628,10248
2121789,10249
1664444,10250
1736491,10251
1915391,10252
2380865,10253
393092,10254
494764,10255
1834935,10256
92971,10257
1472431,10258
2353570,10259
15676,10260
1480573,10261
2002777,10262
11680,10263
414035,10264
1438928,10265
24481,10266
1466424,10267
882662,10268
455321,10269
410625,10270
1806651,10271
172205,10272
1124716,10273
7862,10274
1549907,10275
1511251,10276
1272126,10277
2146976,10278
959759,10279
431827,10280
906232,10281
436010,10282
1226066,10283
505818,10284
497271,10285
1635108,10286
1139695,10287
2092074,10288
1848691,10289
1982809,10290
2143110,10291
1685913,10292
635950,10293
1001910,10294
1371939,10295
1147148,10296
513119,10297
835953,10298
1112111,10299
118549,10300
2112019,10301
2181699,10302
1814386,10303
2026295,10304
577978,10305
545217,10306
1215685,10307
1000722,10308
748787,10309
266061,10310
1413033,10311
1796943,10312
795228,10313
479,10314
1647634,10315
530648,10316
581344,10317
1654311,10318
420681,10319
37957,10320
1405992,10321
883531,10322
1138194,10323
387978,10324
254375,10325
2080001,10326
1835030,10327
482774,10328
2059113,10329
69612,10330
1231806,10331
1639371,10332
938004,10333
2158170,10334
1392853,10335
915276,10336
2136336,10337
1652536,10338
269241,10339
2354031,10340
269079,10341
2078116,10342
1820165,10343
432245,10344
204316,10345
1115616,10346
1235540,10347
2040482,10348
691631,10349
964912,10350
354512,10351
1883900,10352
1504035,10353
1533368,10354
275685,10355
2051548,10356
1573369,10357
1799387,10358
2238510,10359
2250466,10360
1310751,10361
2057916,10362
267408,10363
1415918,10364
117633,10365
1999867,10366
746272,10367
1772975,10368
639297,10369
2308503,10370
1194997,10371
766873,10372
679581,10373
1211236,10374
1970049,10375
1627031,10376
1421133,10377
1229561,10378
486906,10379
730605,10380
1227346,10381
917920,10382
598538,10383
1654064,10384
2330335,10385
740433,10386
1302628,10387
1208114,10388
936481,10389
958700,10390
79267,10391
72221,10392
2186003,10393
40856,10394
1805008,10395
1688572,10396
164684,10397
1335049,10398
541117,10399
822860,10400
150908,10401
1626547,10402
1029840,10403
8912,10404
32219,10405
1792658,10406
670990,10407
1828707,10408
1335282,10409
893776,10410
895356,10411
2211217,10412
901568,10413
1263783,10414
1382908,10415
1312969,10416
45983,10417
539906,10418
344940,10419
1671250,10420
287671,10421
1725104,10422
214236,10423
1892134,10424
672578,10425
1886631,10426
582146,10427
1751273,10428
1570573,10429
2121423,10430
210011,10431
1688279,10432
1433017,10433
1240140,10434
1872089,10435
2056972,10436
422597,10437
135806,10438
304413,10439
2325537,10440
2200763,10441
1203277,10442
1074046,10443
2019289,10444
1720975,10445
232190,10446
156181,10447
660135,10448
683235,10449
2168956,10450
1087058,10451
1880446,10452
1322779,10453
1698278,10454
1546689,10455
351816,10456
1580129,10457
2239169,10458
1706636,10459
2205592,10460
2354871,10461
1745246,10462
177190,10463
2233510,10464
1942188,10465
223541,10466
571149,10467
642159,10468
140494,10469
1024873,10470
1130742,10471
60233,10472
318187,10473
1254640,10474
494618,10475
1021496,10476
1122955,10477
601222,10478
1645692,10479
2455006,10480
725778,10481
1122943,10482
1705027,10483
2443983,10484
834659,10485
610733,10486
45916,10487
774274,10488
33003,10489
2280831,10490
1340228,10491
272616,10492
251127,10493
594135,10494
1646566,10495
1868481,10496
1454172,10497
1776947,10498
126922,10499
1041111,10500
701884,10501
1243398,10502
725913,10503
1473808,10504
1303085,10505
1668844,10506
608343,10507
2007311,10508
1290585,10509
1687123,10510
2312683,10511
856237,10512
605589,10513
1179376,10514
1639657,10515
2071244,10516
1012993,10517
2370136,10518
1508146,10519
1150674,10520
1206128,10521
1629848,10522
894414,10523
224046,10524
335171,10525
192055,10526
2256125,10527
2155980,10528
1424131,10529
1556997,10530
1228269,10531
690658,10532
2349233,10533
1769392,10534
700046,10535
201132,10536
340389,10537
2039228,10538
1757862,10539
2245235,10540
784215,10541
9332,10542
2275076,10543
1172688,10544
2107392,10545
940649,10546
190674,10547
2139587,10548
1219193,10549
1638410,10550
1340135,10551
2282140,10552
1154191,10553
1670678,10554
2200022,10555
1705333,10556
1508641,10557
537276,10558
2021488,10559
494373,10560
2357671,10561
929706,10562
574186,10563
2179347,10564
82362,10565
1612011,10566
2022781,10567
2322671,10568
1654339,10569
1675414,10570
1734271,10571
573428,10572
790437,10573
200061,10574
1775858,10575
2347173,10576
1619426,10577
742126,10578
1719911,10579
2180929,10580
2245850,10581
1178098,10582
94649,10583
1177968,10584
1518783,10585
1401377,10586
2106131,10587
351649,10588
2050953,10589
111451,10590
1565974,10591
1988304,10592
1604688,10593
1338880,10594
1312764,10595
1429833,10596
2398657,10597
903766,10598
2112423,10599
328910,10600
35130,10601
1645661,10602
2177714,10603
1597243,10604
1305715,10605
589590,10606
159809,10607
1875582,10608
1167534,10609
1539322,10610
1758782,10611
1768472,10612
2265508,10613
2041977,10614
1124973,10615
844249,10616
1940669,10617
715892,10618
1426537,10619
744644,10620
57866,10621
2366953,10622
2140429,10623
1350739,10624
239001,10625
1380593,10626
302109,10627
2119366,10628
1757940,10629
765324,10630
590853,10631
464028,10632
1065530,10633
2422285,10634
2161601,10635
2365058,10636
627374,10637
27312,10638
280567,10639
1848697,10640
2431041,10641
2384920,10642
2241236,10643
313178,10644
1319383,10645
894193,10646
812955,10647
1880043,10648
601159,10649
1434051,10650
462147,10651
505235,10652
894864,10653
778647,10654
851991,10655
503335,10656
136137,10657
8835,10658
1744624,10659
1954825,10660
443249,10661
1132712,10662
1549790,10663
1258182,10664
1816085,10665
1203355,10666
2108854,10667
478659,10668
2004766,10669
1696231,10670
1666698,10671
120769,10672
901866,10673
704599,10674
815891,10675
1093021,10676
97597,10677
79269,10678
1975285,10679
492382,10680
91338,10681
2318804,10682
965137,10683
2095955,10684
593344,10685
1901145,10686
1288250,10687
1662676,10688
1187150,10689
1044739,10690
1340467,10691
2111405,10692
1324636,10693
624594,10694
1305917,10695
708370,10696
1255893,10697
2317332,10698
2382758,10699
347122,10700
2015076,10701
2227724,10702
2417357,10703
1228997,10704
1168737,10705
646635,10706
960355,10707
1810757,10708
724401,10709
2055370,10710
725939,10711
191948,10712
349757,10713
1831762,10714
1661737,10715
2447723,10716
119134,10717
398088,10718
1185215,10719
2276187,10720
2223017,10721
621725,10722
2214439,10723
1412803,10724
972488,10725
2069108,10726
189338,10727
1129730,10728
2148317,10729
889926,10730
1818536,10731
396651,10732
751222,10733
674620,10734
1259381,10735
1751328,10736
2284756,10737
2022126,10738
1329021,10739
2395872,10740
1936983,10741
536438,10742
708279,10743
557698,10744
724703,10745
1366052,10746
754814,10747
2054396,10748
652268,10749
849527,10750
1668651,10751
1755864,10752
1195336,10753
1455848,10754
2058868,10755
740512,10756
450807,10757
999918,10758
673785,10759
2378879,10760
795637,10761
1634270,10762
1183713,10763
2317062,10764
420744,10765
2159599,10766
828084,10767
579777,10768
278476,10769
438214,10770
1217102,10771
928519,10772
1460207,10773
2053529,10774
1577617,10775
539061,10776
48679,10777
2132083,10778
1673387,10779
553804,10780
249725,10781
995950,10782
204474,10783
861930,10784
1047050,10785
1885428,10786
514605,10787
1531053,10788
352261,10789
1869899,10790
1131219,10791
766862,10792
629349,10793
2094713,10794
2387903,10795
1579470,10796
453494,10797
345944,10798
97852,10799
675413,10800
1192125,10801
1380482,10802
1624410,10803
2346749,10804
1364610,10805
1065156,10806
64041,10807
1832368,10808
2305557,10809
416963,10810
1252728,10811
1320549,10812
1205590,10813
1048390,10814
2304148,10815
2005183,10816
989025,10817
2181914,10818
482034,10819
595959,10820
1613436,10821
1585700,10822
193593,10823
1777227,10824
245270,10825
1081269,10826
2038685,10827
2322864,10828
1763079,10829
1498352,10830
2454054,10831
1449294,10832
269067,10833
68843,10834
460611,10835
1706564,10836
2061082,10837
528897,10838
403260,10839
1251790,10840
2364188,10841
68343,10842
78062,10843
2193035,10844
1199530,10845
2058254,10846
1548170,10847
1704519,10848
2010682,10849
396636,10850
1653498,10851
298934,10852
216342,10853
1321570,10854
915636,10855
307253,10856
1489237,10857
185124,10858
947124,10859
1828446,10860
1169298,10861
1894364,10862
1476099,10863
1780462,10864
1520601,10865
240564,10866
2263883,10867
1297846,10868
1294473,10869
873547,10870
791300,10871
633970,10872
1436634,10873
301512,10874
2084409,10875
1551933,10876
1535251,10877
197850,10878
1596411,10879
467597,10880
1575413,10881
288475,10882
225259,10883
42547,10884
969146,10885
1162529,10886
1044187,10887
2011125,10888
855188,10889
342714,10890
1071155,10891
87792,10892
364090,10893
1856242,10894
46844,10895
1914996,10896
2173669,10897
2183449,10898
1951119,10899
2012120,10900
2278216,10901
1317462,10902
1441967,10903
1512701,10904
1361430,10905
727030,10906
1015622,10907
1284533,10908
730430,10909
686825,10910
2274213,10911
1973219,10912
144566,10913
1928489,10914
78261,10915
1257746,10916
461784,10917
229975,10918
1908293,10919
1475635,10920
1481828,10921
618423,10922
425292,10923
2054358,10924
578896,10925
684730,10926
581245,10927
2336683,10928
660302,10929
2423997,10930
314062,10931
2312841,10932
330033,10933
2138709,10934
645635,10935
1983018,10936
1989984,10937
1541529,10938
280029,10939
1258518,10940
501739,10941
730119,10942
471991,10943
846175,10944
33732,10945
2169035,10946
1310725,10947
879239,10948
1533026,10949
1365244,10950
1552913,10951
313677,10952
271216,10953
1351182,10954
1084953,10955
1702557,10956
1540622,10957
272862,10958
1509034,10959
748816,10960
2171885,10961
1964265,10962
332395,10963
18829,10964
692667,10965
688586,10966
141428,10967
1311381,10968
2210159,10969
2162328,10970
772471,10971
248270,10972
140269,10973
1863647,10974
904447,10975
1533853,10976
1746941,10977
1258779,10978
393287,10979
2337165,10980
378993,10981
338176,10982
2233715,10983
2142541,10984
1484651,10985
291311,10986
584186,10987
357066,10988
1587302,10989
2229780,10990
1392574,10991
1836943,10992
332520,10993
917863,10994
815067,10995
1554659,10996
2122263,10997
1014022,10998
1542870,10999
1763732,11000
168053,11001
1513268,11002
1056535,11003
39312,11004
1626262,11005
33768,11006
278998,11007
1348443,11008
773555,11009
465287,11010
2099576,11011
2160867,11012
1857768,11013
1134523,11014
2260917,11015
1438142,11016
2380770,11017
2366032,11018
891264,11019
1247170,11020
1682236,11021
784643,11022
392943,11023
965419,11024
1593452,11025
1388101,11026
2301798,11027
538997,11028
1011329,11029
1220331,11030
2213695,11031
1036730,11032
92478,11033
2040104,11034
1993167,11035
1017977,11036
2275564,11037
228502,11038
495122,11039
1719670,11040
539693,11041
2220779,11042
920009,11043
289737,11044
791350,11045
766109,11046
784233,11047
1002638,11048
888024,11049
397379,11050
31321,11051
522448,11052
1272538,11053
1843447,11054
532297,11055
1109398,11056
503584,11057
2325915,11058
1750107,11059
1174584,11060
152413,11061
297732,11062
1913408,11063
2205528,11064
538424,11065
1182574,11066
1048302,11067
2155033,11068
369235,11069
210966,11070
787134,11071
312543,11072
1640934,11073
739658,11074
1473009,11075
2370841,11076
688726,11077
419614,11078
1348100,11079
1582227,11080
1578517,11081
404578,11082
2059588,11083
878472,11084
1752600,11085
159974,11086
1137113,11087
1732811,11088
118223,11089
997429,11090
316923,11091
1200792,11092
661626,11093
600680,11094
1400831,11095
1157418,11096
2050251,11097
413681,11098
1181224,11099
2164133,11100
1736050,11101
1446570,11102
1345808,11103
1021933,11104
904109,11105
983783,11106
447741,11107
1138308,11108
2034111,11109
451312,11110
1852176,11111
2222617,11112
2164024,11113
847712,11114
1792714,11115
1756201,11116
2170893,11117
1436125,11118
853023,11119
2343076,11120
1715487,11121
2144366,11122
2158605,11123
1452169,11124
559570,11125
378670,11126
481215,11127
677629,11128
2415903,11129
2127814,11130
1347902,11131
2016152,11132
591928,11133
336629,11134
2159685,11135
487869,11136
552636,11137
453222,11138
1466134,11139
101548,11140
2115517,11141
1087329,11142
1913344,11143
543072,11144
386451,11145
520919,11146
577022,11147
1442947,11148
294402,11149
827930,11150
1419645,11151
2261518,11152
695924,11153
2234497,11154
1964882,11155
92657,11156
1752010,11157
2334582,11158
782922,11159
1810278,11160
2435627,11161
2221060,11162
456104,11163
184422,11164
2043710,11165
2418492,11166
901307,11167
1528836,11168
699604,11169
1296199,11170
1728820,11171
448597,11172
1788719,11173
324562,11174
1607656,11175
1444308,11176
2048592,11177
969433,11178
1717159,11179
507989,11180
1356444,11181
1991475,11182
229732,11183
2285234,11184
267240,11185
2096283,11186
1464163,11187
618687,11188
1192807,11189
553638,11190
1289415,11191
2025861,11192
1119472,11193
751745,11194
460761,11195
730483,11196
1446183,11197
663837,11198
1834150,11199
2230777,11200
452404,11201
918077,11202
2310638,11203
1074112,11204
1807814,11205
2018497,11206
639368,11207
2346216,11208
2142457,11209
762037,11210
279396,11211
595117,11212
1676979,11213
1886886,11214
367952,11215
388352,11216
45421,11217
2384432,11218
621124,11219
1769240,11220
37089,11221
141505,11222
747276,11223
991767,11224
1644056,11225
1860115,11226
1407840,11227
1133043,11228
180725,11229
1281042,11230
1503172,11231
2030637,11232
1282288,11233
2104354,11234
466278,11235
889589,11236
1751564,11237
1579643,11238
1672561,11239
1493744,11240
1691383,11241
2265498,11242
1776750,11243
2323056,11244
1976799,11245
991526,11246
87046,11247
1323499,11248
1250035,11249
2330308,11250
731536,11251
602954,11252
187230,11253
352252,11254
1448345,11255
39265,11256
1827596,11257
1332109,11258
689298,11259
1152447,11260
21040,11261
756546,11262
1032799,11263
314135,11264
2384216,11265
1874098,11266
157453,11267
2294001,11268
2009191,11269
2183622,11270
1190110,11271
449365,11272
1422187,11273
1065984,11274
997394,11275
87081,11276
233719,11277
375162,11278
1585180,11279
1202166,11280
178788,11281
1121161,11282
2158780,11283
551608,11284
941748,11285
941522,11286
75902,11287
1776380,11288
1214464,11289
463080,11290
1313436,11291
1997498,11292
1906349,11293
979876,11294
1486910,11295
779593,11296
1992883,11297
861765,11298
1631969,11299
1179703,11300
53125,11301
434284,11302
607897,11303
1484197,11304
1577774,11305
70375,11306
2436228,11307
1586374,11308
327937,11309
940168,11310
209029,11311
1152493,11312
367360,11313
1497713,11314
1627007,11315
1062897,11316
511107,11317
319956,11318
1537255,11319
56222,11320
2255227,11321
312964,11322
624237,11323
2338812,11324
2291184,11325
2054919,11326
74653,11327
1681024,11328
1352577,11329
1624715,11330
1368618,11331
1201498,11332
209073,11333
2018975,11334
88705,11335
2437227,11336
907525,11337
455760,11338
2268841,11339
1037536,11340
1051198,11341
2128922,11342
1841028,11343
758919,11344
1092119,11345
821520,11346
202610,11347
2298463,11348
1200156,11349
449714,11350
2122579,11351
1958115,11352
894180,11353
1743515,11354
569977,11355
1659936,11356
1108126,11357
838482,11358
466571,11359
2187893,11360
2424132,11361
1137395,11362
1469894,11363
886889,11364
1591120,11365
1087367,11366
1464668,11367
17606,11368
1629177,11369
1375619,11370
579220,11371
1810929,11372
43357,11373
373223,11374
177550,11375
122511,11376
1205855,11377
98197,11378
534461,11379
1350291,11380
461265,11381
1198621,11382
701114,11383
1293685,11384
1760039,11385
630427,11386
613650,11387
1095458,11388
2280977,11389
1391666,11390
2154503,11391
444469,11392
2251768,11393
1401491,11394
2408964,11395
2416512,11396
1555619,11397
728375,11398
1681469,11399
1182390,11400
2191097,11401
422214,11402
385817,11403
2278157,11404
777066,11405
2711,11406
1888571,11407
1066638,11408
435210,11409
1339799,11410
1262256,11411
1096645,11412
891686,11413
2150280,11414
298302,11415
2319511,11416
762911,11417
1973411,11418
2383620,11419
23612,11420
2313458,11421
102068,11422
370855,11423
405898,11424
482210,11425
1388655,11426
1221734,11427
2419494,11428
1681500,11429
808090,11430
1732244,11431
921355,11432
895835,11433
2234415,11434
1335940,11435
2367704,11436
257907,11437
743183,11438
908639,11439
706107,11440
1610869,11441
424326,11442
1407513,11443
1247184,11444
2253206,11445
1366901,11446
616702,11447
1805867,11448
2423219,11449
937865,11450
1167733,11451
192900,11452
1950453,11453
426211,11454
262665,11455
812246,11456
625113,11457
190237,11458
1408872,11459
2164978,11460
66994,11461
633480,11462
504075,11463
135266,11464
1706833,11465
710803,11466
1729687,11467
842407,11468
1382760,11469
2192040,11470
796304,11471
2165444,11472
202298,11473
2124249,11474
351352,11475
2225138,11476
174480,11477
2136028,11478
1489128,11479
672559,11480
958100,11481
168305,11482
754119,11483
1934588,11484
1340865,11485
1693774,11486
52969,11487
1426964,11488
2143765,11489
716321,11490
338220,11491
2068290,11492
945924,11493
866263,11494
259322,11495
1503147,11496
817464,11497
1783849,11498
1198664,11499
742808,11500
1487941,11501
50458,11502
918837,11503
1824312,11504
2228983,11505
1431274,11506
2036754,11507
2281018,11508
286819,11509
1277730,11510
1292245,11511
1235403,11512
1375675,11513
495583,11514
1040823,11515
458949,11516
2321982,11517
2422601,11518
1015646,11519
2144985,11520
728886,11521
596908,11522
1844828,11523
1112212,11524
1229453,11525
1758482,11526
2452352,11527
2231309,11528
2241587,11529
563555,11530
879358,11531
2335597,11532
1116308,11533
296295,11534
728306,11535
1429769,11536
1626331,11537
991029,11538
1879131,11539
57622,11540
606426,11541
1544880,11542
1997361,11543
823650,11544
2447878,11545
2293431,11546
2200635,11547
2263853,11548
548995,11549
119184,11550
908258,11551
772440,11552
1847666,11553
1657598,11554
1988490,11555
2102325,11556
1433609,11557
476809,11558
1573961,11559
1481450,11560
343107,11561
25996,11562
278006,11563
1892088,11564
245888,11565
512721,11566
779229,11567
1925464,11568
710704,11569
1221196,11570
1016312,11571
2452595,11572
2341258,11573
871239,11574
2407894,11575
1749429,11576
1484464,11577
576901,11578
690985,11579
582387,11580
2334383,11581
324182,11582
2131311,11583
799415,11584
1665808,11585
800498,11586
2420941,11587
646263,11588
1021979,11589
881238,11590
2241788,11591
1827368,11592
890825,11593
1562481,11594
202507,11595
1643204,11596
2037830,11597
1320576,11598
1435799,11599
2334777,11600
914372,11601
2072000,11602
2184938,11603
309328,11604
1107656,11605
466770,11606
1293201,11607
1867955,11608
822270,11609
1813314,11610
1387836,11611
2425203,11612
1530144,11613
1036153,11614
2312282,11615
1504824,11616
955807,11617
1697430,11618
661111,11619
2361885,11620
1354891,11621
1087930,11622
1577356,11623
2136254,11624
1940937,11625
1445748,11626
765402,11627
1999793,11628
612843,11629
396902,11630
2395424,11631
1983032,11632
1403720,11633
450017,11634
1230922,11635
279452,11636
520860,11637
1857100,11638
114921,11639
554488,11640
2212059,11641
974782,11642
2384437,11643
1372239,11644
1663122,11645
1364711,11646
2182198,11647
1096182,11648
432102,11649
1654101,11650
543332,11651
1168160,11652
808115,11653
628631,11654
765779,11655
2377481,11656
372243,11657
2354175,11658
937599,11659
1608270,11660
456058,11661
1532540,11662
957473,11663
190192,11664
2141808,11665
996704,11666
591680,11667
481617,11668
12079,11669
503132,11670
1130591,11671
2002272,11672
2349550,11673
2405064,11674
1751523,11675
1953107,11676
2020263,11677
1026767,11678
1950991,11679
569120,11680
616563,11681
2312643,11682
776985,11683
304722,11684
153433,11685
458471,11686
819375,11687
2314295,11688
994261,11689
671044,11690
1983671,11691
31730,11692
298295,11693
1998924,11694
93661,11695
139668,11696
2223037,11697
1971827,11698
291521,11699
1058339,11700
1365083,11701
839955,11702
1249087,11703
1797036,11704
1441527,11705
907036,11706
511310,11707
153889,11708
1796124,11709
1092465,11710
1443031,11711
1269487,11712
1200926,11713
286427,11714
1358563,11715
715549,11716
424666,11717
856010,11718
1850181,11719
1174239,11720
2387988,11721
1637230,11722
1833064,11723
2161725,11724
717325,11725
2240358,11726
2442348,11727
863051,11728
1860843,11729
2380187,11730
1889923,11731
2021848,11732
1514484,11733
2202118,11734
1244113,11735
236861,11736
2121707,11737
264544,11738
2370785,11739
1604734,11740
149300,11741
2420212,11742
1844698,11743
102226,11744
1049811,11745
1995544,11746
2178575,11747
1661710,11748
1457093,11749
1692715,11750
84041,11751
2102750,11752
685991,11753
2446416,11754
699506,11755
2424615,11756
1172023,11757
2261431,11758
798560,11759
2358613,11760
1508085,11761
102315,11762
1222267,11763
2413534,11764
919297,11765
1471653,11766
260072,11767
2369181,11768
1379299,11769
358047,11770
2393466,11771
1697714,11772
1229629,11773
182453,11774
2240893,11775
193137,11776
2403236,11777
229355,11778
2238231,11779
2180944,11780
1065120,11781
1534459,11782
573867,11783
60665,11784
1248887,11785
1021473,11786
2232866,11787
393081,11788
2248881,11789
987947,11790
1551751,11791
2386393,11792
2306218,11793
461244,11794
1651059,11795
694729,11796
1654467,11797
88077,11798
2089745,11799
2327974,11800
1112366,11801
2349486,11802
1287783,11803
1345585,11804
1583875,11805
917543,11806
1003846,11807
979058,11808
658514,11809
437434,11810
745214,11811
60577,11812
2022331,11813
1057691,11814
2433653,11815
789398,11816
1133523,11817
1120293,11818
705318,11819
787880,11820
1556194,11821
100478,11822
355089,11823
1013643,11824
2239501,11825
2424034,11826
609630,11827
1814970,11828
1747780,11829
633821,11830
1929079,11831
1385362,11832
531555,11833
257613,11834
1479584,11835
1405118,11836
1776433,11837
510849,11838
1865657,11839
255759,11840
718105,11841
222960,11842
641784,11843
705898,11844
1863216,11845
2433866,11846
2443561,11847
302643,11848
86014,11849
2321392,11850
232949,11851
1578247,11852
1339958,11853
172513,11854
1692697,11855
1281012,11856
1830141,11857
1876965,11858
852761,11859
1566067,11860
573422,11861
915389,11862
1256847,11863
1042966,11864
947087,11865
2330785,11866
1250950,11867
2067587,11868
1397755,11869
2021049,11870
1414003,11871
1133797,11872
1695991,11873
1457531,11874
1454769,11875
2041046,11876
618623,11877
1552253,11878
1093978,11879
55182,11880
1510675,11881
355790,11882
994702,11883
818783,11884
1083529,11885
275437,11886
753728,11887
1002816,11888
1025388,11889
1930843,11890
401191,11891
2162005,11892
70969,11893
1425251,11894
482072,11895
1777653,11896
1182205,11897
1346668,11898
569292,11899
1862343,11900
305856,11901
478591,11902
1646115,11903
1668499,11904
358481,11905
254602,11906
1024986,11907
2285162,11908
641421,11909
1018269,11910
2181061,11911
1969905,11912
690053,11913
1399717,11914
2178907,11915
1847454,11916
1097995,11917
2416864,11918
1695921,11919
1559963,11920
1806935,11921
605501,11922
1443875,11923
279572,11924
2204850,11925
1955906,11926
1875249,11927
1012529,11928
2074288,11929
427305,11930
1812097,11931
992938,11932
1525883,11933
545342,11934
1184213,11935
704137,11936
2042140,11937
780385,11938
449413,11939
1535185,11940
1304575,11941
334207,11942
222169,11943
1188925,11944
509560,11945
1757477,11946
803893,11947
1930057,11948
1309642,11949
2453168,11950
325028,11951
360297,11952
1279764,11953
846682,11954
1800605,11955
1722596,11956
1842584,11957
107536,11958
1934994,11959
2219912,11960
1747139,11961
1344803,11962
262161,11963
1841342,11964
908715,11965
2168548,11966
2075500,11967
253879,11968
1224177,11969
448282,11970
316086,11971
1272768,11972
1044254,11973
1315093,11974
2411173,11975
528950,11976
131217,11977
764500,11978
1950474,11979
1426467,11980
2039419,11981
745714,11982
1563171,11983
272847,11984
901634,11985
1810857,11986
2132315,11987
321638,11988
2269510,11989
2030898,11990
838751,11991
24907,11992
893025,11993
1367257,11994
1483212,11995
1534959,11996
418522,11997
277378,11998
1078104,11999
320661,12000
1604612,12001
704245,12002
211291,12003
1810876,12004
1967714,12005
495085,12006
1507539,12007
1293574,12008
1222335,12009
309585,12010
292415,12011
1818076,12012
1566011,12013
1998565,12014
1127211,12015
2345739,12016
1034520,12017
1350035,12018
1253583,12019
283635,12020
305323,12021
628057,12022
2327671,12023
1291214,12024
2307427,12025
723016,12026
2202447,12027
1567384,12028
1621780,12029
164543,12030
1357795,12031
497757,12032
1757524,12033
1648342,12034
343977,12035
2438156,12036
138796,12037
1560636,12038
803787,12039
149142,12040
1700689,12041
1763708,12042
1879715,12043
1288458,12044
941703,12045
898144,12046
127105,12047
1915067,12048
1821341,12049
1768603,12050
1726711,12051
916119,12052
880858,12053
2102127,12054
2221624,12055
1846283,12056
2130241,12057
1105247,12058
1280740,12059
152781,12060
2387146,12061
95303,12062
48022,12063
2423917,12064
897450,12065
410879,12066
1890839,12067
109845,12068
2043724,12069
1545502,12070
73273,12071
2119020,12072
1163068,12073
1778862,12074
1201554,12075
1065148,12076
1551213,12077
306839,12078
643164,12079
1544077,12080
1530854,12081
440708,12082
920198,12083
481752,12084
2830,12085
1411290,12086
679525,12087
1274011,12088
1303851,12089
2285706,12090
568529,12091
633275,12092
472917,12093
1215194,12094
1155438,12095
173144,12096
355780,12097
1606433,12098
2117990,12099
2207921,12100
723898,12101
504191,12102
1628232,12103
1384243,12104
267108,12105
116428,12106
2116531,12107
52019,12108
1197602,12109
1967225,12110
1174982,12111
874088,12112
1446321,12113
2168358,12114
1993153,12115
1596954,12116
437528,12117
1169552,12118
947303,12119
1864479,12120
1451376,12121
1928809,12122
178215,12123
147153,12124
693253,12125
1637241,12126
2208698,12127
1084305,12128
695039,12129
630644,12130
2036280,12131
926230,12132
1823137,12133
1639488,12134
736673,12135
1934209,12136
363064,12137
485035,12138
249409,12139
858339,12140
249470,12141
869653,12142
2270001,12143
1002648,12144
343617,12145
336048,12146
2197245,12147
2120126,12148
1739350,12149
776723,12150
2157693,12151
2263281,12152
1067246,12153
1921481,12154
687632,12155
372878,12156
1418708,12157
989595,12158
1383461,12159
1241958,12160
1267380,12161
101491,12162
2449381,12163
1725618,12164
866226,12165
298490,12166
1953149,12167
320988,12168
297683,12169
1188585,12170
53849,12171
784970,12172
1108620,12173
976615,12174
77094,12175
1408894,12176
2399436,12177
574813,12178
383380,12179
2122206,12180
2139336,12181
1068798,12182
2349662,12183
1508088,12184
503156,12185
1877495,12186
1446042,12187
940912,12188
1613109,12189
1309883,12190
1495645,12191
1468673,12192
2354486,12193
2356933,12194
973536,12195
1921726,12196
518221,12197
1491920,12198
520374,12199
127830,12200
236157,12201
2342321,12202
421864,12203
848276,12204
1319757,12205
1529267,12206
2037236,12207
1533977,12208
2029858,12209
1259784,12210
1784167,12211
2397896,12212
1814041,12213
2016855,12214
1528925,12215
1899969,12216
2318851,12217
2281070,12218
1916557,12219
93854,12220
888908,12221
2271658,12222
393997,12223
1818355,12224
120852,12225
2144135,12226
2282559,12227
2071513,12228
1468307,12229
2071446,12230
280480,12231
1775114,12232
836199,12233
1904503,12234
165563,12235
1664511,12236
206773,12237
2125287,12238
1594128,12239
262681,12240
446520,12241
12340,12242
1417234,12243
1242262,12244
559265,12245
1188334,12246
1376403,12247
1669492,12248
1425663,12249
124545,12250
1052547,12251
356904,12252
1801141,12253
1828664,12254
1010316,12255
1007099,12256
739214,12257
2431174,12258
2185789,12259
2451100,12260
1613923,12261
141483,12262
2314542,12263
950804,12264
1084459,12265
1784266,12266
613011,12267
639657,12268
2442518,12269
665086,12270
1935952,12271
1733636,12272
2327194,12273
1569954,12274
1475586,12275
1895544,12276
495621,12277
1141447,12278
157414,12279
1351772,12280
396802,12281
952364,12282
561838,12283
971899,12284
1652646,12285
2243062,12286
1895613,12287
1617550,12288
1033069,12289
739838,12290
1949840,12291
1899659,12292
2134462,12293
1339445,12294
2157741,12295
1480604,12296
1096372,12297
1219498,12298
853693,12299
1393867,12300
90475,12301
70480,12302
1942778,12303
1237025,12304
1571179,12305
1786752,12306
848768,12307
2072692,12308
1130829,12309
126044,12310
1414593,12311
1018793,12312
1578298,12313
484627,12314
2358839,12315
2408458,12316
1709607,12317
1246396,12318
1420245,12319
1499294,12320
880557,12321
775090,12322
1445702,12323
2339063,12324
542781,12325
1035686,12326
33913,12327
679930,12328
1413732,12329
301383,12330
2417865,12331
828473,12332
1794622,12333
1028071,12334
1845922,12335
901155,12336
1050520,12337
973431,12338
561294,12339
1720600,12340
458412,12341
2349625,12342
1407472,12343
8630,12344
1280673,12345
1632334,12346
1432765,12347
2006352,12348
2042180,12349
292666,12350
1467633,12351
